Time [s],Reb PC,Env PC
24.572828000,1,1
24.572932000,1,0
24.573036000,1,1
24.573246000,1,0
24.573662000,1,1
24.573766000,1,0
24.573974000,1,1
24.574182000,1,0
24.574496000,1,1
24.574600000,1,0
24.574704000,1,1
24.607412000,0,1
24.608352000,1,1
24.608558000,0,1
24.608768000,1,1
24.608870000,0,1
24.609394000,1,1
24.620626000,1,0
24.620730000,1,1
24.620834000,1,0
24.620938000,1,1
24.621148000,1,0
24.621564000,1,1
24.621668000,1,0
24.621878000,1,1
24.622086000,1,0
24.622398000,1,1
24.622502000,1,0
24.622606000,1,1
24.655332000,0,1
24.656270000,1,1
24.656478000,0,1
24.656688000,1,1
24.656790000,0,1
24.657312000,1,1
24.668632000,1,0
24.668736000,1,1
24.668840000,1,0
24.668944000,1,1
24.669152000,1,0
24.669568000,1,1
24.669672000,1,0
24.669880000,1,1
24.670088000,1,0
24.670400000,1,1
24.670506000,1,0
24.670610000,1,1
24.703356000,0,1
24.704294000,1,1
24.704502000,0,1
24.704712000,1,1
24.704814000,0,1
24.705336000,1,1
24.716742000,1,0
24.716846000,1,1
24.716950000,1,0
24.717054000,1,1
24.717262000,1,0
24.717680000,1,1
24.717784000,1,0
24.717992000,1,1
24.718200000,1,0
24.718512000,1,1
24.718616000,1,0
24.718720000,1,1
24.751484000,0,1
24.752424000,1,1
24.752630000,0,1
24.752736000,1,1
24.752942000,0,1
24.753466000,1,1
24.764740000,1,0
24.764844000,1,1
24.764948000,1,0
24.765052000,1,1
24.765260000,1,0
24.765678000,1,1
24.765782000,1,0
24.765990000,1,1
24.766198000,1,0
24.766510000,1,1
24.766614000,1,0
24.766718000,1,1
24.799404000,0,1
24.800344000,1,1
24.800550000,0,1
24.800760000,1,1
24.800862000,0,1
24.801386000,1,1
24.812748000,1,0
24.812852000,1,1
24.812956000,1,0
24.813060000,1,1
24.813268000,1,0
24.813686000,1,1
24.813790000,1,0
24.813998000,1,1
24.814206000,1,0
24.814520000,1,1
24.814624000,1,0
24.814728000,1,1
24.847428000,0,1
24.848366000,1,1
24.848574000,0,1
24.848784000,1,1
24.848886000,0,1
24.849408000,1,1
24.860650000,1,0
24.860754000,1,1
24.860858000,1,0
24.860962000,1,1
24.861170000,1,0
24.861586000,1,1
24.861690000,1,0
24.861900000,1,1
24.862108000,1,0
24.862420000,1,1
24.862524000,1,0
24.862628000,1,1
24.895348000,0,1
24.896288000,1,1
24.896494000,0,1
24.896704000,1,1
24.896808000,0,1
24.897330000,1,1
24.908464000,1,0
24.908570000,1,1
24.908674000,1,0
24.908778000,1,1
24.908986000,1,0
24.909402000,1,1
24.909506000,1,0
24.909716000,1,1
24.909924000,1,0
24.910236000,1,1
24.910340000,1,0
24.910444000,1,1
24.943164000,0,1
24.944104000,1,1
24.944310000,0,1
24.944416000,1,1
24.944622000,0,1
24.945144000,1,1
24.956474000,1,0
24.956578000,1,1
24.956682000,1,0
24.956786000,1,1
24.956996000,1,0
24.957414000,1,1
24.957518000,1,0
24.957726000,1,1
24.957934000,1,0
24.958248000,1,1
24.958352000,1,0
24.958456000,1,1
24.991188000,0,1
24.992126000,1,1
24.992334000,0,1
24.992544000,1,1
24.992646000,0,1
24.993168000,1,1
25.004486000,1,0
25.004590000,1,1
25.004694000,1,0
25.004798000,1,1
25.005006000,1,0
25.005424000,1,1
25.005528000,1,0
25.005736000,1,1
25.005944000,1,0
25.006258000,1,1
25.006362000,1,0
25.006466000,1,1
25.039214000,0,1
25.040152000,1,1
25.040358000,0,1
25.040568000,1,1
25.040670000,0,1
25.041194000,1,1
25.052404000,1,0
25.052508000,1,1
25.052612000,1,0
25.052716000,1,1
25.052924000,1,0
25.053342000,1,1
25.053446000,1,0
25.053654000,1,1
25.053862000,1,0
25.054176000,1,1
25.054280000,1,0
25.054384000,1,1
25.087132000,0,1
25.088072000,1,1
25.088278000,0,1
25.088488000,1,1
25.088590000,0,1
25.089112000,1,1
25.100316000,1,0
25.100420000,1,1
25.100524000,1,0
25.100630000,1,1
25.100838000,1,0
25.101254000,1,1
25.101358000,1,0
25.101568000,1,1
25.101776000,1,0
25.102088000,1,1
25.102192000,1,0
25.102296000,1,1
25.135052000,0,1
25.135992000,1,1
25.136198000,0,1
25.136304000,1,1
25.136510000,0,1
25.137034000,1,1
25.148428000,1,0
25.148532000,1,1
25.148636000,1,0
25.148740000,1,1
25.148948000,1,0
25.149366000,1,1
25.149470000,1,0
25.149680000,1,1
25.149888000,1,0
25.150202000,1,1
25.150306000,1,0
25.150410000,1,1
25.183180000,0,1
25.184120000,1,1
25.184326000,0,1
25.184536000,1,1
25.184640000,0,1
25.185162000,1,1
25.196330000,1,0
25.196434000,1,1
25.196540000,1,0
25.196644000,1,1
25.196852000,1,0
25.197270000,1,1
25.197374000,1,0
25.197582000,1,1
25.197790000,1,0
25.198102000,1,1
25.198206000,1,0
25.198310000,1,1
25.230996000,0,1
25.231936000,1,1
25.232142000,0,1
25.232352000,1,1
25.232454000,0,1
25.232976000,1,1
25.244428000,1,0
25.244532000,1,1
25.244636000,1,0
25.244740000,1,1
25.244948000,1,0
25.245366000,1,1
25.245470000,1,0
25.245680000,1,1
25.245888000,1,0
25.246200000,1,1
25.246304000,1,0
25.246408000,1,1
25.279124000,0,1
25.280064000,1,1
25.280270000,0,1
25.280376000,1,1
25.280584000,0,1
25.281106000,1,1
25.292324000,1,0
25.292428000,1,1
25.292532000,1,0
25.292636000,1,1
25.292844000,1,0
25.293260000,1,1
25.293366000,1,0
25.293574000,1,1
25.293782000,1,0
25.294094000,1,1
25.294198000,1,0
25.294302000,1,1
25.327044000,0,1
25.327984000,1,1
25.328190000,0,1
25.328400000,1,1
25.328504000,0,1
25.329026000,1,1
25.340224000,1,0
25.340328000,1,1
25.340432000,1,0
25.340536000,1,1
25.340744000,1,0
25.341160000,1,1
25.341266000,1,0
25.341474000,1,1
25.341682000,1,0
25.341996000,1,1
25.342100000,1,0
25.342204000,1,1
25.374964000,0,1
25.375904000,1,1
25.376110000,0,1
25.376216000,1,1
25.376424000,0,1
25.376946000,1,1
25.388240000,1,0
25.388344000,1,1
25.388448000,1,0
25.388552000,1,1
25.388762000,1,0
25.389178000,1,1
25.389282000,1,0
25.389490000,1,1
25.389698000,1,0
25.390010000,1,1
25.390114000,1,0
25.390220000,1,1
25.422988000,0,1
25.423928000,1,1
25.424134000,0,1
25.424344000,1,1
25.424448000,0,1
25.424970000,1,1
25.436258000,1,0
25.436362000,1,1
25.436466000,1,0
25.436570000,1,1
25.436778000,1,0
25.437194000,1,1
25.437298000,1,0
25.437506000,1,1
25.437714000,1,0
25.438028000,1,1
25.438132000,1,0
25.438236000,1,1
25.471012000,0,1
25.471952000,1,1
25.472158000,0,1
25.472368000,1,1
25.472470000,0,1
25.472994000,1,1
25.484154000,1,0
25.484258000,1,1
25.484362000,1,0
25.484466000,1,1
25.484676000,1,0
25.485092000,1,1
25.485196000,1,0
25.485404000,1,1
25.485610000,1,0
25.485922000,1,1
25.486026000,1,0
25.486130000,1,1
25.518828000,0,1
25.519768000,1,1
25.519974000,0,1
25.520184000,1,1
25.520286000,0,1
25.520810000,1,1
25.532062000,1,0
25.532166000,1,1
25.532270000,1,0
25.532374000,1,1
25.532582000,1,0
25.532998000,1,1
25.533102000,1,0
25.533310000,1,1
25.533520000,1,0
25.533832000,1,1
25.533936000,1,0
25.534040000,1,1
25.566748000,0,1
25.567688000,1,1
25.567894000,0,1
25.568000000,1,1
25.568206000,0,1
25.568728000,1,1
25.580192000,1,0
25.580296000,1,1
25.580400000,1,0
25.580504000,1,1
25.580712000,1,0
25.581130000,1,1
25.581234000,1,0
25.581442000,1,1
25.581650000,1,0
25.581964000,1,1
25.582068000,1,0
25.582172000,1,1
25.614876000,0,1
25.615816000,1,1
25.616022000,0,1
25.616232000,1,1
25.616336000,0,1
25.616858000,1,1
25.628090000,1,0
25.628194000,1,1
25.628298000,1,0
25.628402000,1,1
25.628610000,1,0
25.629028000,1,1
25.629132000,1,0
25.629340000,1,1
25.629548000,1,0
25.629862000,1,1
25.629966000,1,0
25.630070000,1,1
25.662796000,0,1
25.663736000,1,1
25.663942000,0,1
25.664152000,1,1
25.664254000,0,1
25.664776000,1,1
25.675988000,1,0
25.676094000,1,1
25.676198000,1,0
25.676302000,1,1
25.676510000,1,0
25.676926000,1,1
25.677030000,1,0
25.677238000,1,1
25.677448000,1,0
25.677760000,1,1
25.677864000,1,0
25.677968000,1,1
25.710716000,0,1
25.711656000,1,1
25.711862000,0,1
25.712072000,1,1
25.712174000,0,1
25.712696000,1,1
25.724100000,1,0
25.724204000,1,1
25.724308000,1,0
25.724414000,1,1
25.724622000,1,0
25.725038000,1,1
25.725142000,1,0
25.725352000,1,1
25.725560000,1,0
25.725874000,1,1
25.725978000,1,0
25.726082000,1,1
25.758844000,0,1
25.759784000,1,1
25.759990000,0,1
25.760200000,1,1
25.760304000,0,1
25.760826000,1,1
25.772008000,1,0
25.772112000,1,1
25.772216000,1,0
25.772320000,1,1
25.772528000,1,0
25.772942000,1,1
25.773046000,1,0
25.773254000,1,1
25.773462000,1,0
25.773774000,1,1
25.773878000,1,0
25.773982000,1,1
25.806660000,0,1
25.807600000,1,1
25.807806000,0,1
25.807912000,1,1
25.808118000,0,1
25.808642000,1,1
25.820014000,1,0
25.820118000,1,1
25.820222000,1,0
25.820326000,1,1
25.820536000,1,0
25.820952000,1,1
25.821056000,1,0
25.821264000,1,1
25.821472000,1,0
25.821786000,1,1
25.821890000,1,0
25.821994000,1,1
25.854686000,0,1
25.855624000,1,1
25.855830000,0,1
25.856040000,1,1
25.856144000,0,1
25.856666000,1,1
25.867908000,1,0
25.868014000,1,1
25.868118000,1,0
25.868222000,1,1
25.868430000,1,0
25.868846000,1,1
25.868950000,1,0
25.869158000,1,1
25.869366000,1,0
25.869678000,1,1
25.869784000,1,0
25.869888000,1,1
25.902604000,0,1
25.903544000,1,1
25.903750000,0,1
25.903960000,1,1
25.904064000,0,1
25.904586000,1,1
25.915810000,1,0
25.915914000,1,1
25.916018000,1,0
25.916122000,1,1
25.916330000,1,0
25.916748000,1,1
25.916852000,1,0
25.917060000,1,1
25.917268000,1,0
25.917580000,1,1
25.917684000,1,0
25.917788000,1,1
25.950524000,0,1
25.951464000,1,1
25.951670000,0,1
25.951880000,1,1
25.951984000,0,1
25.952506000,1,1
25.963830000,1,0
25.963934000,1,1
25.964038000,1,0
25.964142000,1,1
25.964350000,1,0
25.964766000,1,1
25.964870000,1,0
25.965080000,1,1
25.965288000,1,0
25.965602000,1,1
25.965706000,1,0
25.965810000,1,1
25.998548000,0,1
25.999488000,1,1
25.999694000,0,1
25.999800000,1,1
26.000008000,0,1
26.000530000,1,1
26.011846000,0,0
26.011848000,1,0
26.011952000,1,1
26.012056000,1,0
26.012160000,1,1
26.012368000,1,0
26.012784000,1,1
26.012886000,1,0
26.013094000,1,1
26.013302000,1,0
26.013616000,1,1
26.013720000,1,0
26.013824000,1,1
26.046572000,0,1
26.047512000,1,1
26.047718000,0,1
26.047928000,1,1
26.048032000,0,1
26.048554000,1,1
26.059748000,1,0
26.059852000,1,1
26.059956000,1,0
26.060060000,1,1
26.060268000,1,0
26.060684000,1,1
26.060790000,1,0
26.060998000,1,1
26.061206000,1,0
26.061518000,1,1
26.061622000,1,0
26.061726000,1,1
26.094492000,0,1
26.095432000,1,1
26.095638000,0,1
26.095848000,1,1
26.095952000,0,1
26.096474000,1,1
26.107758000,1,0
26.107862000,1,1
26.107966000,1,0
26.108070000,1,1
26.108278000,1,0
26.108694000,1,1
26.108798000,1,0
26.109008000,1,1
26.109216000,1,0
26.109528000,1,1
26.109632000,1,0
26.109736000,1,1
26.142412000,0,1
26.143352000,1,1
26.143558000,0,1
26.143768000,1,1
26.143872000,0,1
26.144394000,1,1
26.155676000,1,0
26.155780000,1,1
26.155884000,1,0
26.155988000,1,1
26.156198000,1,0
26.156614000,1,1
26.156718000,1,0
26.156926000,1,1
26.157134000,1,0
26.157448000,1,1
26.157550000,1,0
26.157656000,1,1
26.190332000,0,1
26.191272000,1,1
26.191478000,0,1
26.191688000,1,1
26.191792000,0,1
26.192314000,1,1
26.203680000,1,0
26.203784000,1,1
26.203888000,1,0
26.203992000,1,1
26.204200000,1,0
26.204618000,1,1
26.204722000,1,0
26.204930000,1,1
26.205138000,1,0
26.205452000,1,1
26.205556000,1,0
26.205660000,1,1
26.238356000,0,1
26.239296000,1,1
26.239504000,0,1
26.239712000,1,1
26.239816000,0,1
26.240338000,1,1
26.251690000,1,0
26.251794000,1,1
26.251898000,1,0
26.252004000,1,1
26.252212000,1,0
26.252628000,1,1
26.252732000,1,0
26.252940000,1,1
26.253146000,1,0
26.253458000,1,1
26.253562000,1,0
26.253666000,1,1
26.286380000,0,1
26.287320000,1,1
26.287526000,0,1
26.287736000,1,1
26.287840000,0,1
26.288362000,1,1
26.299708000,1,0
26.299812000,1,1
26.299916000,1,0
26.300020000,1,1
26.300228000,1,0
26.300646000,1,1
26.300750000,1,0
26.300958000,1,1
26.301166000,1,0
26.301478000,1,1
26.301582000,1,0
26.301686000,1,1
26.334404000,0,1
26.335344000,1,1
26.335550000,0,1
26.335656000,1,1
26.335864000,0,1
26.336386000,1,1
26.347620000,1,0
26.347724000,1,1
26.347828000,1,0
26.347932000,1,1
26.348140000,1,0
26.348556000,1,1
26.348660000,1,0
26.348868000,1,1
26.349078000,1,0
26.349390000,1,1
26.349494000,1,0
26.349598000,1,1
26.382324000,0,1
26.383264000,1,1
26.383470000,0,1
26.383680000,1,1
26.383784000,0,1
26.384306000,1,1
26.395528000,1,0
26.395632000,1,1
26.395736000,1,0
26.395840000,1,1
26.396048000,1,0
26.396464000,1,1
26.396570000,1,0
26.396778000,1,1
26.396986000,1,0
26.397300000,1,1
26.397404000,1,0
26.397508000,1,1
26.430246000,0,1
26.431184000,1,1
26.431390000,0,1
26.431600000,1,1
26.431704000,0,1
26.432226000,1,1
26.443556000,1,0
26.443660000,1,1
26.443764000,1,0
26.443870000,1,1
26.444078000,1,0
26.444496000,1,1
26.444602000,1,0
26.444810000,1,1
26.445018000,1,0
26.445332000,1,1
26.445436000,1,0
26.445540000,1,1
26.478268000,0,1
26.479208000,1,1
26.479414000,0,1
26.479624000,1,1
26.479728000,0,1
26.480250000,1,1
26.491574000,1,0
26.491680000,1,1
26.491784000,1,0
26.491888000,1,1
26.492096000,1,0
26.492512000,1,1
26.492616000,1,0
26.492824000,1,1
26.493032000,1,0
26.493344000,1,1
26.493448000,1,0
26.493554000,1,1
26.526292000,0,1
26.527232000,1,1
26.527438000,0,1
26.527648000,1,1
26.527752000,0,1
26.528274000,1,1
26.539576000,1,0
26.539682000,1,1
26.539786000,1,0
26.539890000,1,1
26.540098000,1,0
26.540514000,1,1
26.540618000,1,0
26.540826000,1,1
26.541034000,1,0
26.541348000,1,1
26.541452000,1,0
26.541556000,1,1
26.574316000,0,1
26.575256000,1,1
26.575464000,0,1
26.575672000,1,1
26.575776000,0,1
26.576298000,1,1
26.587494000,1,0
26.587598000,1,1
26.587702000,1,0
26.587806000,1,1
26.588014000,1,0
26.588430000,1,1
26.588534000,1,0
26.588744000,1,1
26.588952000,1,0
26.589264000,1,1
26.589368000,1,0
26.589474000,1,1
26.622236000,0,1
26.623176000,1,1
26.623382000,0,1
26.623488000,1,1
26.623696000,0,1
26.624218000,1,1
26.635504000,1,0
26.635608000,1,1
26.635712000,1,0
26.635816000,1,1
26.636024000,1,0
26.636442000,1,1
26.636546000,1,0
26.636754000,1,1
26.636962000,1,0
26.637276000,1,1
26.637380000,1,0
26.637484000,1,1
26.670260000,0,1
26.671200000,1,1
26.671406000,0,1
26.671512000,1,1
26.671720000,0,1
26.672242000,1,1
26.683414000,1,0
26.683520000,1,1
26.683624000,1,0
26.683728000,1,1
26.683936000,1,0
26.684352000,1,1
26.684456000,1,0
26.684664000,1,1
26.684872000,1,0
26.685186000,1,1
26.685290000,1,0
26.685394000,1,1
26.718076000,0,1
26.719016000,1,1
26.719222000,0,1
26.719328000,1,1
26.719430000,0,1
26.720058000,1,1
26.731434000,1,0
26.731538000,1,1
26.731642000,1,0
26.731746000,1,1
26.731956000,1,0
26.732372000,1,1
26.732476000,1,0
26.732684000,1,1
26.732894000,1,0
26.733206000,1,1
26.733310000,1,0
26.733414000,1,1
26.766102000,0,1
26.767040000,1,1
26.767248000,0,1
26.767456000,1,1
26.767560000,0,1
26.768082000,1,1
26.779334000,1,0
26.779438000,1,1
26.779542000,1,0
26.779646000,1,1
26.779854000,1,0
26.780272000,1,1
26.780376000,1,0
26.780584000,1,1
26.780792000,1,0
26.781104000,1,1
26.781208000,1,0
26.781312000,1,1
26.814020000,0,1
26.814960000,1,1
26.815166000,0,1
26.815272000,1,1
26.815374000,0,1
26.816002000,1,1
26.827332000,1,0
26.827436000,1,1
26.827540000,1,0
26.827644000,1,1
26.827852000,1,0
26.828270000,1,1
26.828374000,1,0
26.828582000,1,1
26.828790000,1,0
26.829102000,1,1
26.829206000,1,0
26.829310000,1,1
26.862044000,0,1
26.862984000,1,1
26.863192000,0,1
26.863400000,1,1
26.863504000,0,1
26.864026000,1,1
26.875246000,1,0
26.875350000,1,1
26.875454000,1,0
26.875558000,1,1
26.875766000,1,0
26.876182000,1,1
26.876286000,1,0
26.876494000,1,1
26.876702000,1,0
26.877016000,1,1
26.877120000,1,0
26.877224000,1,1
26.909964000,0,1
26.910904000,1,1
26.911112000,0,1
26.911216000,1,1
26.911320000,0,1
26.911946000,1,1
26.923348000,1,0
26.923452000,1,1
26.923556000,1,0
26.923660000,1,1
26.923868000,1,0
26.924286000,1,1
26.924390000,1,0
26.924598000,1,1
26.924806000,1,0
26.925118000,1,1
26.925222000,1,0
26.925326000,1,1
26.958094000,0,1
26.959032000,1,1
26.959240000,0,1
26.959344000,1,1
26.959552000,0,1
26.960074000,1,1
26.971266000,1,0
26.971370000,1,1
26.971474000,1,0
26.971578000,1,1
26.971786000,1,0
26.972204000,1,1
26.972308000,1,0
26.972518000,1,1
26.972726000,1,0
26.973040000,1,1
26.973144000,1,0
26.973250000,1,1
27.006014000,0,1
27.006952000,1,1
27.007160000,0,1
27.007368000,1,1
27.007472000,0,1
27.007994000,1,1
27.019286000,1,0
27.019390000,1,1
27.019494000,1,0
27.019598000,1,1
27.019808000,1,0
27.020224000,1,1
27.020328000,1,0
27.020536000,1,1
27.020746000,1,0
27.021058000,1,1
27.021162000,1,0
27.021266000,1,1
27.054038000,0,1
27.054976000,1,1
27.055184000,0,1
27.055394000,1,1
27.055496000,0,1
27.056018000,1,1
27.067188000,1,0
27.067292000,1,1
27.067398000,1,0
27.067502000,1,1
27.067710000,1,0
27.068126000,1,1
27.068230000,1,0
27.068440000,1,1
27.068648000,1,0
27.068960000,1,1
27.069064000,1,0
27.069168000,1,1
27.101854000,0,1
27.102792000,1,1
27.102998000,0,1
27.103208000,1,1
27.103312000,0,1
27.103834000,1,1
27.115202000,1,0
27.115306000,1,1
27.115410000,1,0
27.115516000,1,1
27.115724000,1,0
27.116138000,1,1
27.116242000,1,0
27.116450000,1,1
27.116658000,1,0
27.116970000,1,1
27.117074000,1,0
27.117178000,1,1
27.149878000,0,1
27.150816000,1,1
27.151024000,0,1
27.151232000,1,1
27.151336000,0,1
27.151858000,1,1
27.163114000,1,0
27.163218000,1,1
27.163322000,1,0
27.163426000,1,1
27.163634000,1,0
27.164052000,1,1
27.164156000,1,0
27.164364000,1,1
27.164572000,1,0
27.164884000,1,1
27.164988000,1,0
27.165092000,1,1
27.197796000,0,1
27.198736000,1,1
27.198942000,0,1
27.199152000,1,1
27.199256000,0,1
27.199778000,1,1
27.211212000,1,0
27.211316000,1,1
27.211420000,1,0
27.211524000,1,1
27.211732000,1,0
27.212150000,1,1
27.212254000,1,0
27.212462000,1,1
27.212670000,1,0
27.212982000,1,1
27.213084000,1,0
27.213188000,1,1
27.245926000,0,1
27.246864000,1,1
27.247072000,0,1
27.247282000,1,1
27.247384000,0,1
27.247906000,1,1
27.259020000,1,0
27.259126000,1,1
27.259230000,1,0
27.259334000,1,1
27.259542000,1,0
27.259958000,1,1
27.260062000,1,0
27.260270000,1,1
27.260478000,1,0
27.260790000,1,1
27.260894000,1,0
27.260998000,1,1
27.293742000,0,1
27.294680000,1,1
27.294886000,0,1
27.295096000,1,1
27.295200000,0,1
27.295722000,1,1
27.307142000,1,0
27.307246000,1,1
27.307350000,1,0
27.307454000,1,1
27.307662000,1,0
27.308080000,1,1
27.308184000,1,0
27.308392000,1,1
27.308600000,1,0
27.308912000,1,1
27.309016000,1,0
27.309120000,1,1
27.341870000,0,1
27.342808000,1,1
27.343016000,0,1
27.343224000,1,1
27.343328000,0,1
27.343850000,1,1
27.355052000,1,0
27.355156000,1,1
27.355260000,1,0
27.355364000,1,1
27.355572000,1,0
27.355988000,1,1
27.356094000,1,0
27.356302000,1,1
27.356510000,1,0
27.356822000,1,1
27.356926000,1,0
27.357030000,1,1
27.389790000,0,1
27.390728000,1,1
27.390936000,0,1
27.391144000,1,1
27.391248000,0,1
27.391770000,1,1
27.403056000,1,0
27.403162000,1,1
27.403264000,0,0
27.403266000,1,0
27.403370000,1,1
27.403578000,1,0
27.403994000,1,1
27.404098000,1,0
27.404306000,1,1
27.404514000,1,0
27.404826000,1,1
27.404930000,1,0
27.405036000,1,1
27.437814000,0,1
27.438752000,1,1
27.438960000,0,1
27.439064000,1,1
27.439272000,0,1
27.439794000,1,1
27.450964000,1,0
27.451068000,1,1
27.451172000,1,0
27.451276000,1,1
27.451484000,1,0
27.451900000,1,1
27.452004000,1,0
27.452214000,1,1
27.452422000,1,0
27.452734000,1,1
27.452838000,1,0
27.452942000,1,1
27.485630000,0,1
27.486568000,1,1
27.486776000,0,1
27.487088000,1,1
27.487192000,0,1
27.487610000,1,1
27.498972000,1,0
27.499076000,1,1
27.499180000,1,0
27.499284000,1,1
27.499494000,1,0
27.499910000,1,1
27.500014000,1,0
27.500222000,1,1
27.500430000,1,0
27.500744000,1,1
27.500848000,1,0
27.500952000,1,1
27.533654000,0,1
27.534592000,1,1
27.534800000,0,1
27.535008000,1,1
27.535112000,0,1
27.535634000,1,1
27.546994000,1,0
27.547098000,1,1
27.547202000,1,0
27.547306000,1,1
27.547514000,1,0
27.547930000,1,1
27.548034000,1,0
27.548244000,1,1
27.548452000,1,0
27.548764000,1,1
27.548868000,1,0
27.548972000,1,1
27.581678000,0,1
27.582616000,1,1
27.582824000,0,1
27.583032000,1,1
27.583136000,0,1
27.583658000,1,1
27.594810000,1,0
27.594914000,1,1
27.595018000,1,0
27.595122000,1,1
27.595330000,1,0
27.595748000,1,1
27.595852000,1,0
27.596060000,1,1
27.596266000,1,0
27.596580000,1,1
27.596684000,1,0
27.596788000,1,1
27.629494000,0,1
27.630432000,1,1
27.630640000,0,1
27.630744000,1,1
27.630848000,0,1
27.631474000,1,1
27.642938000,1,0
27.643042000,1,1
27.643146000,1,0
27.643250000,1,1
27.643460000,1,0
27.643876000,1,1
27.643980000,1,0
27.644188000,1,1
27.644396000,1,0
27.644710000,1,1
27.644814000,1,0
27.644918000,1,1
27.677622000,0,1
27.678560000,1,1
27.678768000,0,1
27.678976000,1,1
27.679080000,0,1
27.679602000,1,1
27.690836000,1,0
27.690940000,1,1
27.691044000,1,0
27.691148000,1,1
27.691356000,1,0
27.691774000,1,1
27.691878000,1,0
27.692086000,1,1
27.692294000,1,0
27.692606000,1,1
27.692710000,1,0
27.692816000,1,1
27.725542000,0,1
27.726480000,1,1
27.726688000,0,1
27.726896000,1,1
27.727000000,0,1
27.727522000,1,1
27.738742000,1,0
27.738846000,1,1
27.738950000,1,0
27.739054000,1,1
27.739262000,1,0
27.739680000,1,1
27.739784000,1,0
27.739992000,1,1
27.740200000,1,0
27.740512000,1,1
27.740616000,1,0
27.740720000,1,1
27.773462000,0,1
27.774400000,1,1
27.774608000,0,1
27.774818000,1,1
27.774920000,0,1
27.775442000,1,1
27.786748000,1,0
27.786852000,1,1
27.786956000,1,0
27.787060000,1,1
27.787266000,1,0
27.787682000,1,1
27.787786000,1,0
27.787994000,1,1
27.788202000,1,0
27.788512000,1,1
27.788616000,1,0
27.788720000,1,1
27.821486000,0,1
27.822424000,1,1
27.822632000,0,1
27.822840000,1,1
27.822944000,0,1
27.823466000,1,1
27.834676000,1,0
27.834780000,1,1
27.834884000,1,0
27.834988000,1,1
27.835196000,1,0
27.835612000,1,1
27.835716000,1,0
27.835926000,1,1
27.836134000,1,0
27.836446000,1,1
27.836552000,1,0
27.836656000,1,1
27.869406000,0,1
27.870344000,1,1
27.870552000,0,1
27.870760000,1,1
27.870864000,0,1
27.871386000,1,1
27.882776000,1,0
27.882882000,1,1
27.882986000,1,0
27.883090000,1,1
27.883298000,1,0
27.883714000,1,1
27.883818000,1,0
27.884028000,1,1
27.884236000,1,0
27.884548000,1,1
27.884652000,1,0
27.884756000,1,1
27.917534000,0,1
27.918472000,1,1
27.918680000,0,1
27.918888000,1,1
27.918992000,0,1
27.919514000,1,1
27.930802000,1,0
27.930906000,1,1
27.931010000,1,0
27.931114000,1,1
27.931322000,1,0
27.931740000,1,1
27.931844000,1,0
27.932052000,1,1
27.932260000,1,0
27.932572000,1,1
27.932676000,1,0
27.932780000,1,1
27.965558000,0,1
27.966496000,1,1
27.966704000,0,1
27.966914000,1,1
27.967016000,0,1
27.967538000,1,1
27.978816000,1,0
27.978920000,1,1
27.979026000,1,0
27.979130000,1,1
27.979338000,1,0
27.979754000,1,1
27.979858000,1,0
27.980066000,1,1
27.980276000,1,0
27.980588000,1,1
27.980692000,1,0
27.980796000,1,1
28.013478000,0,1
28.014416000,1,1
28.014624000,0,1
28.014834000,1,1
28.014936000,0,1
28.015458000,1,1
28.026714000,1,0
28.026818000,1,1
28.026922000,1,0
28.027026000,1,1
28.027234000,1,0
28.027650000,1,1
28.027754000,1,0
28.027964000,1,1
28.028172000,1,0
28.028484000,1,1
28.028588000,1,0
28.028692000,1,1
28.061398000,0,1
28.062336000,1,1
28.062544000,0,1
28.062754000,1,1
28.062856000,0,1
28.063378000,1,1
28.074728000,1,0
28.074832000,1,1
28.074936000,1,0
28.075040000,1,1
28.075250000,1,0
28.075666000,1,1
28.075770000,1,0
28.075980000,1,1
28.076188000,1,0
28.076500000,1,1
28.076604000,1,0
28.076710000,1,1
28.109422000,0,1
28.110360000,1,1
28.110568000,0,1
28.110776000,1,1
28.110880000,0,1
28.111402000,1,1
28.122736000,1,0
28.122840000,1,1
28.122944000,1,0
28.123048000,1,1
28.123256000,1,0
28.123674000,1,1
28.123778000,1,0
28.123986000,1,1
28.124194000,1,0
28.124506000,1,1
28.124610000,1,0
28.124714000,1,1
28.157446000,0,1
28.158384000,1,1
28.158592000,0,1
28.158802000,1,1
28.158904000,0,1
28.159426000,1,1
28.170542000,1,0
28.170646000,1,1
28.170750000,1,0
28.170854000,1,1
28.171062000,1,0
28.171480000,1,1
28.171584000,1,0
28.171792000,1,1
28.172002000,1,0
28.172314000,1,1
28.172418000,1,0
28.172522000,1,1
28.205262000,0,1
28.206200000,1,1
28.206408000,0,1
28.206618000,1,1
28.206720000,0,1
28.207242000,1,1
28.218552000,1,0
28.218658000,1,1
28.218762000,1,0
28.218866000,1,1
28.219074000,1,0
28.219490000,1,1
28.219594000,1,0
28.219802000,1,1
28.220012000,1,0
28.220324000,1,1
28.220428000,1,0
28.220532000,1,1
28.253286000,0,1
28.254224000,1,1
28.254432000,0,1
28.254642000,1,1
28.254744000,0,1
28.255266000,1,1
28.266552000,1,0
28.266656000,1,1
28.266760000,1,0
28.266864000,1,1
28.267072000,1,0
28.267488000,1,1
28.267592000,1,0
28.267800000,1,1
28.268008000,1,0
28.268320000,1,1
28.268424000,1,0
